SRR2761245,PRJNA280026,Amplicon,10750,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761246,PRJNA280026,Amplicon,17520,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761247,PRJNA280026,Amplicon,12551,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761248,PRJNA280026,Amplicon,17136,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761249,PRJNA280026,Amplicon,14779,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761250,PRJNA280026,Amplicon,12761,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761251,PRJNA280026,Amplicon,13966,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761252,PRJNA280026,Amplicon,17632,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761253,PRJNA280026,Amplicon,9489,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761254,PRJNA280026,Amplicon,21173,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761255,PRJNA280026,Amplicon,15656,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761256,PRJNA280026,Amplicon,14036,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761257,PRJNA280026,Amplicon,17972,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761258,PRJNA280026,Amplicon,13601,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761259,PRJNA280026,Amplicon,11775,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761260,PRJNA280026,Amplicon,23858,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761261,PRJNA280026,Amplicon,13342,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761343,PRJNA280026,Amplicon,20221,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761344,PRJNA280026,Amplicon,14221,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761345,PRJNA280026,Amplicon,18513,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761346,PRJNA280026,Amplicon,8652,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761347,PRJNA280026,Amplicon,11573,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761348,PRJNA280026,Amplicon,8164,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761349,PRJNA280026,Amplicon,11008,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
